ticker,less_Q1,less_Q1_pct,bet_Q1_Q2,bet_Q1_Q2_pct,bet_Q2_Q3,bet_Q2_Q3_pct,greater_Q3,greater_Q3_pct,total
IJR,214,0.274359,235,0.3012821,299,0.3833333,32,0.04102564,780
IWM,328,0.2879719,344,0.3020193,387,0.3397717,80,0.07023705,1139
IWN,174,0.2485714,192,0.2742857,235,0.3357143,99,0.1414286,700
IWO,325,0.2860915,343,0.3019366,427,0.3758803,41,0.03609155,1136
IJS,190,0.2710414,190,0.2710414,200,0.2853067,121,0.1726106,701
IJT,358,0.2953795,383,0.3160066,471,0.3886139,0,0,1212
ISCG,130,0.2539062,130,0.2539062,228,0.4453125,24,0.046875,512
ISCV,211,0.2839838,211,0.2839838,281,0.3781965,40,0.0538358,743
ISCB,160,0.2689076,160,0.2689076,235,0.394958,40,0.06722689,595
