ticker,less_Q1,less_Q1_pct,bet_Q1_Q2,bet_Q1_Q2_pct,bet_Q2_Q3,bet_Q2_Q3_pct,greater_Q3,greater_Q3_pct,total
IJH,0,0,139,0.3008658,323,0.6991342,0,0,462
IJK,36,0.125,75,0.2604167,177,0.6145833,0,0,288
IJJ,0,0,94,0.3345196,187,0.6654804,0,0,281
IWR,2,0.009708738,39,0.1893204,165,0.8009709,0,0,206
IWP,49,0.1106095,106,0.2392777,288,0.6501129,0,0,443
IWS,1,0.00456621,42,0.1917808,172,0.7853881,4,0.01826484,219
IMCG,0,0,66,0.2332155,211,0.745583,6,0.02120141,283
IMCB,0,0,33,0.1783784,152,0.8216216,0,0,185
IMCV,13,0.06341463,82,0.4,110,0.5365854,0,0,205
