date,nav_value,shares,Non-FV NAV
2001-04-10,16.396236,4743757.5,--
2001-04-09,16.29084,4743757.5,--
2001-04-06,17.058408,4743757.5,--
2001-04-05,17.455416,4743757.5,--
2001-04-04,17.554164,4743757.5,--
2001-04-03,18.841156,4743757.5,--
2001-04-02,19.469276,4368757.5,--
2001-03-30,19.393268,4368757.5,--
2001-03-29,19.454008,4368757.5,--
2001-03-28,19.721064,4368757.5,--
2001-03-27,19.789004,4368757.5,--
2001-03-26,19.989048,4368757.5,--
2001-03-23,19.9904,4387507.5,--
2001-03-22,20.053396,4387507.5,--
2001-03-21,20.147732,4387507.5,--
2001-03-20,19.61732,4387507.5,--
2001-03-19,19.891796,4387507.5,--
2001-03-16,20.077016,4406257.5,--
2001-03-15,20.135628,4406257.5,--
2001-03-14,20.371908,4406257.5,--
2001-03-13,20.43316,4406257.5,--
2001-03-12,20.657968,4406257.5,--
2001-03-09,20.812132,4406257.5,--
2001-03-08,20.844968,4406257.5,--
2001-03-07,21.045616,4406257.5,--
2001-03-06,21.182708,4406257.5,--
2001-03-05,21.183196,4406257.5,--
2001-03-02,21.103276,4425007.5,--
2001-03-01,21.043312,4425007.5,--
2001-02-28,21.278676,4425007.5,--
2001-02-27,21.274664,4425007.5,--
2001-02-26,21.257068,4425007.5,--
2001-02-23,21.29118,4425007.5,--
2001-02-22,21.35924,4425007.5,--
2001-02-21,21.278656,4425007.5,--
2001-02-20,21.377568,4425007.5,--
2001-02-16,21.385588,4425007.5,--
2001-02-15,21.275848,4425007.5,--
2001-02-14,21.410144,4425007.5,--
2001-02-13,21.522236,4425007.5,--
2001-02-12,21.740976,4425007.5,--
2001-02-09,21.687172,4425007.5,--
2001-02-08,21.512672,4425007.5,--
2001-02-07,21.813188,4425007.5,--
2001-02-06,21.971064,4425007.5,--
2001-02-05,21.942008,4425007.5,--
2001-02-02,22.0348,4425007.5,--
2001-02-01,21.778104,4425007.5,--
2001-01-31,21.778596,4425007.5,--
2001-01-30,21.511048,4387507.5,--
2001-01-29,21.462624,4387507.5,--
2001-01-26,21.371268,4387507.5,--
2001-01-25,21.19254,4387507.5,--
2001-01-24,21.19302,4387507.5,--
2001-01-23,21.193412,4387507.5,--
2001-01-22,21.193896,4387507.5,--
2001-01-19,20.621512,4387507.5,--
2001-01-18,20.3101,4387507.5,--
2001-01-17,20.097964,4387507.5,--
2001-01-16,20.102852,4387507.5,--
2001-01-12,20.0846,4387507.5,--
2001-01-11,20.010908,4387507.5,--
2001-01-10,20.174256,4387507.5,--
2001-01-09,19.969848,4387507.5,--
2001-01-08,20.009356,4387507.5,--
2001-01-05,19.854084,4387507.5,--
2001-01-04,19.629152,4387507.5,--
2001-01-03,19.41876,4387507.5,--
2001-01-02,19.749676,4387507.5,--
2000-12-29,20.173744,4387507.5,--
2000-12-28,20.175136,4387507.5,--
2000-12-27,20.175588,4387507.5,--
2000-12-26,20.176044,4387507.5,--
2000-12-22,20.597976,4387507.5,--
2000-12-21,20.7829,4387507.5,--
2000-12-20,20.912356,4387507.5,--
2000-12-19,21.158412,4387507.5,--
2000-12-18,21.210836,4387507.5,--
